"person_uri","organisation_uri","organisation_label","relationship"
http://www.wikidata.org/entity/Q89422711,http://www.wikidata.org/entity/Q2713264,Daily Herald,employment
http://www.wikidata.org/entity/Q89422711,http://www.wikidata.org/entity/Q7824861,Topical Press Agency,employment
http://www.wikidata.org/entity/Q89953827,http://www.wikidata.org/entity/Q168751,Duke University,education
http://www.wikidata.org/entity/Q9012555,http://www.wikidata.org/entity/Q1232428,University of the Basque Country,education
http://www.wikidata.org/entity/Q91417,http://www.wikidata.org/entity/Q1134853,Corps Franconia München,membership
http://www.wikidata.org/entity/Q91417,http://www.wikidata.org/entity/Q161976,University of Würzburg,education
http://www.wikidata.org/entity/Q91417,http://www.wikidata.org/entity/Q55044,Ludwig-Maximilians-Universität München,education
http://www.wikidata.org/entity/Q920364,http://www.wikidata.org/entity/Q372899,Magnum Photos,membership
http://www.wikidata.org/entity/Q920637,http://www.wikidata.org/entity/Q1144262,University of Western Ontario,education
http://www.wikidata.org/entity/Q920637,http://www.wikidata.org/entity/Q130879,Reuters,employment
http://www.wikidata.org/entity/Q920637,http://www.wikidata.org/entity/Q247869,"60 Minutes",employment
http://www.wikidata.org/entity/Q920637,http://www.wikidata.org/entity/Q3258959,The London Free Press,employment
http://www.wikidata.org/entity/Q920637,http://www.wikidata.org/entity/Q461761,Canadian Broadcasting Corporation,employment
http://www.wikidata.org/entity/Q920637,http://www.wikidata.org/entity/Q5654701,Harbord Collegiate Institute,education
http://www.wikidata.org/entity/Q920637,http://www.wikidata.org/entity/Q861764,CBS News,employment
http://www.wikidata.org/entity/Q922290,http://www.wikidata.org/entity/Q56837,National Research Nuclear University,education
http://www.wikidata.org/entity/Q922457,http://www.wikidata.org/entity/Q5383283,Episcopal Academy,education
http://www.wikidata.org/entity/Q922457,http://www.wikidata.org/entity/Q622137,Lehigh University,education
http://www.wikidata.org/entity/Q922484,http://www.wikidata.org/entity/Q319078,University of Melbourne,education
http://www.wikidata.org/entity/Q922552,http://www.wikidata.org/entity/Q4484266,Philological Faculty of Moscow State University,education
http://www.wikidata.org/entity/Q922552,http://www.wikidata.org/entity/Q485500,Radio Free Europe/Radio Liberty,employment
http://www.wikidata.org/entity/Q9255784,http://www.wikidata.org/entity/Q1454597,Masonic Lodge,membership
http://www.wikidata.org/entity/Q9255784,http://www.wikidata.org/entity/Q20266330,Frederick William University Berlin,education
http://www.wikidata.org/entity/Q9255784,http://www.wikidata.org/entity/Q206702,University of Zurich,education
http://www.wikidata.org/entity/Q9255784,http://www.wikidata.org/entity/Q41726,freemasonry,membership
http://www.wikidata.org/entity/Q934682,http://www.wikidata.org/entity/Q1044328,Le Nouvel Obs,employment
http://www.wikidata.org/entity/Q934682,http://www.wikidata.org/entity/Q1190852,University of Algiers 1,education
http://www.wikidata.org/entity/Q934682,http://www.wikidata.org/entity/Q770596,L'Express,employment
http://www.wikidata.org/entity/Q934820,http://www.wikidata.org/entity/Q503419,University of Arizona,education
http://www.wikidata.org/entity/Q934820,http://www.wikidata.org/entity/Q738258,University of Miami,education
http://www.wikidata.org/entity/Q9368884,http://www.wikidata.org/entity/Q113275604,Gem City Business College,education
http://www.wikidata.org/entity/Q9368884,http://www.wikidata.org/entity/Q173417,Joseph Pulitzer,employment
http://www.wikidata.org/entity/Q9368884,http://www.wikidata.org/entity/Q3495288,St. Louis Post-Dispatch,employment
http://www.wikidata.org/entity/Q9368884,http://www.wikidata.org/entity/Q470110,Ameerika Punane Rist,employment
http://www.wikidata.org/entity/Q9368884,http://www.wikidata.org/entity/Q5617088,Lindenwood University,education
http://www.wikidata.org/entity/Q9375652,http://www.wikidata.org/entity/Q189441,Jagiellonian University,education
http://www.wikidata.org/entity/Q9375652,http://www.wikidata.org/entity/Q763652,Independent Students' Union,membership
http://www.wikidata.org/entity/Q9375652,http://www.wikidata.org/entity/Q9346181,Stowarzyszenie Dziennikarzy Polskich,membership
http://www.wikidata.org/entity/Q937835,http://www.wikidata.org/entity/Q7063655,Nottingham High School,education
http://www.wikidata.org/entity/Q937835,http://www.wikidata.org/entity/Q762195,Esquire,employment
http://www.wikidata.org/entity/Q93862,http://www.wikidata.org/entity/Q691851,University of Naples Federico II,education
http://www.wikidata.org/entity/Q9391722,http://www.wikidata.org/entity/Q7210006,Polish Writers' Union,membership
http://www.wikidata.org/entity/Q959600,http://www.wikidata.org/entity/Q13717,Libération,employment
http://www.wikidata.org/entity/Q959600,http://www.wikidata.org/entity/Q166032,The Washington Post,employment
http://www.wikidata.org/entity/Q959600,http://www.wikidata.org/entity/Q1810082,Le Point,employment
http://www.wikidata.org/entity/Q959600,http://www.wikidata.org/entity/Q541548,University of Neuchâtel,employment
http://www.wikidata.org/entity/Q959600,http://www.wikidata.org/entity/Q859363,Sciences Po,education
http://www.wikidata.org/entity/Q959600,http://www.wikidata.org/entity/Q9684,The New York Times,employment
http://www.wikidata.org/entity/Q960196,http://www.wikidata.org/entity/Q1130457,Gerasimov Institute of Cinematography,education
http://www.wikidata.org/entity/Q960196,http://www.wikidata.org/entity/Q1130457,Gerasimov Institute of Cinematography,employment
http://www.wikidata.org/entity/Q960196,http://www.wikidata.org/entity/Q4430504,Association of Filmmakers of the USSR,membership
http://www.wikidata.org/entity/Q96743044,http://www.wikidata.org/entity/Q1274521,Agencia EFE,employment
http://www.wikidata.org/entity/Q96743044,http://www.wikidata.org/entity/Q16952,Peking University,education
http://www.wikidata.org/entity/Q96743044,http://www.wikidata.org/entity/Q219694,Complutense University of Madrid,education
http://www.wikidata.org/entity/Q96743044,http://www.wikidata.org/entity/Q3551375,Universidad Nebrija,employment
http://www.wikidata.org/entity/Q96743044,http://www.wikidata.org/entity/Q3918,university,employment
http://www.wikidata.org/entity/Q96743044,http://www.wikidata.org/entity/Q46862,Hubei,employment
http://www.wikidata.org/entity/Q96743044,http://www.wikidata.org/entity/Q50009,El País,employment
http://www.wikidata.org/entity/Q96773343,http://www.wikidata.org/entity/Q817902,Bennington College,education
http://www.wikidata.org/entity/Q976238,http://www.wikidata.org/entity/Q1100730,Academy of Sciences and Arts of the Republika Srpska,membership
http://www.wikidata.org/entity/Q976238,http://www.wikidata.org/entity/Q4671453,"Academy of Fine Arts, Belgrade",education
http://www.wikidata.org/entity/Q980296,http://www.wikidata.org/entity/Q6146207,University of Jamestown,education
http://www.wikidata.org/entity/Q980296,http://www.wikidata.org/entity/Q7327870,Richard Montgomery High School,education
http://www.wikidata.org/entity/Q980296,http://www.wikidata.org/entity/Q82513,Merton College,education
http://www.wikidata.org/entity/Q983434,http://www.wikidata.org/entity/Q49112,Yale University,education
http://www.wikidata.org/entity/Q983434,http://www.wikidata.org/entity/Q6675579,Loomis Chaffee School,education
http://www.wikidata.org/entity/Q98665900,http://www.wikidata.org/entity/Q13371,Harvard University,education
http://www.wikidata.org/entity/Q98665900,http://www.wikidata.org/entity/Q49117,University of Pennsylvania,education
http://www.wikidata.org/entity/Q98665900,http://www.wikidata.org/entity/Q5061195,Central High School,education
http://www.wikidata.org/entity/Q98756136,http://www.wikidata.org/entity/Q532494,New York Herald Tribune,employment
http://www.wikidata.org/entity/Q98756136,http://www.wikidata.org/entity/Q7895943,University of North Carolina at Chapel Hill School of Journalism and Mass Communication,education
http://www.wikidata.org/entity/Q99390539,http://www.wikidata.org/entity/Q34433,University of Oxford,education
http://www.wikidata.org/entity/Q99390539,http://www.wikidata.org/entity/Q7806643,Time Life,employment
http://www.wikidata.org/entity/Q99390539,http://www.wikidata.org/entity/Q824451,Boston Globe,employment
